what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.xsd,2.16.0.v20190625-1130,"org.eclipse.xsd",1629737725494
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629737726218
started,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1629737726569
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.500.v201901310132,"org.eclipse.jst.server.preview.adapter",1629737726571
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629737727869
executed,command,org.eclipse.wst.server.ui,1.5.500.v201908161932,"org.eclipse.wst.server.launchShortcut.run",1629737727912
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.600.v201901310132,"org.eclipse.jst.server.tomcat.ui",1629737727982
started,bundle,org.eclipse.jdt.debug,3.13.100.v20190902-1050,"org.eclipse.jdt.debug",1629737728089
started,bundle,org.eclipse.m2e.launching,1.13.0.20190716-1624,"org.eclipse.m2e.launching",1629737728139
started,bundle,org.eclipse.jdt.debug.ui,3.10.400.v20190815-2202,"org.eclipse.jdt.debug.ui",1629737728180
opened,view,org.eclipse.ui.console,3.8.600.v20190815-2020,"org.eclipse.ui.console.ConsoleView",1629737729065
started,bundle,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser",1629737730750
opened,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629737730972
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629737731004
activated,view,org.eclipse.ui.console,3.8.600.v20190815-2020,"org.eclipse.ui.console.ConsoleView",1629737733558
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629737736594
closed,view,org.eclipse.ui.console,3.8.600.v20190815-2020,"org.eclipse.ui.console.ConsoleView",1629737736606
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629737738619
opened,view,org.eclipse.ui.console,3.8.600.v20190815-2020,"org.eclipse.ui.console.ConsoleView",1629737789876
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629737831310
activated,view,org.eclipse.ui.console,3.8.600.v20190815-2020,"org.eclipse.ui.console.ConsoleView",1629737833495
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629737833702
closed,view,org.eclipse.ui.console,3.8.600.v20190815-2020,"org.eclipse.ui.console.ConsoleView",1629737833714
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629737841836
started,bundle,org.eclipse.wst.sse.ui,1.6.0.v201905291408,"org.eclipse.wst.sse.ui",1629737842008
started,bundle,org.eclipse.wst.xml.ui,1.2.300.v201904272112,"org.eclipse.wst.xml.ui",1629737842023
started,bundle,org.eclipse.wst.html.ui,1.1.200.v201905301652,"org.eclipse.wst.html.ui",1629737842023
started,bundle,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.ui",1629737842024
started,bundle,org.eclipse.wst.jsdt.web.ui,1.2.0.v201904272112,"org.eclipse.wst.jsdt.web.ui",1629737842147
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.1.0.v201901071922,"org.eclipse.wst.jsdt.web.support.jsp",1629737842147
